Twotheta,NormalizedIntensity
17.8625,0.036791
17.865,0.036612
17.8675,0.036308
17.87,0.035882
17.8725,0.035339
17.875,0.034682
17.8775,0.033921
17.88,0.033061
17.8825,0.032112
17.885,0.031082
17.8875,0.029979
17.89,0.028818
17.8925,0.027606
17.895,0.026351
17.8975,0.025068
17.9,0.023764
17.9025,0.02245
17.905,0.021137
17.9075,0.019831
17.91,0.01854
17.9125,0.017275
17.915,0.016039
17.9175,0.014841
17.92,0.013684
17.9225,0.012574
17.925,0.011514
17.9275,0.010507
17.93,0.0095553
17.9325,0.0086593
17.935,0.0078203
17.9375,0.0070382
17.94,0.0063122
17.9425,0.0056416
17.945,0.0050249
17.9475,0.00446
17.95,0.003945
17.9525,0.0034774
17.955,0.0030546
17.9575,0.002674
17.96,0.0023328
17.9625,0.0020282
17.965,0.0017572
17.9675,0.0015174
17.97,0.0013059
17.9725,0.0011201
17.975,0.00095777
17.9775,0.00081645
17.98,0.00069401
17.9825,0.00058849
17.985,0.00049804
17.9875,0.00042104
17.99,0.00035597
17.9925,0.00030157
17.995,0.00025666
17.9975,0.00022033
18,0.00019175
18.0025,0.00017032
18.005,0.0001556
18.0075,0.00014732
18.01,0.0001454
18.0125,0.00014992
18.015,0.0001612
18.0175,0.00017972
18.02,0.00020621
18.0225,0.00024164
18.025,0.00028723
18.0275,0.00034448
18.03,0.0004152
18.0325,0.00050149
18.035,0.00060589
18.0375,0.00073126
18.04,0.00088094
18.0425,0.0010587
18.045,0.0012687
18.0475,0.0015158
18.05,0.0018051
18.0525,0.0021429
18.055,0.0025352
18.0575,0.0029892
18.06,0.0035125
18.0625,0.0041134
18.065,0.0048003
18.0675,0.0055826
18.07,0.0064702
18.0725,0.0074728
18.075,0.0086011
18.0775,0.0098654
18.08,0.011277
18.0825,0.012845
18.085,0.014581
18.0875,0.016493
18.09,0.018593
18.0925,0.020888
18.095,0.023384
18.0975,0.026088
18.1,0.029003
18.1025,0.032135
18.105,0.03548
18.1075,0.039037
18.11,0.042804
18.1125,0.04677
18.115,0.050929
18.1175,0.055264
18.12,0.059761
18.1225,0.064401
18.125,0.069161
18.1275,0.074015
18.13,0.078937
18.1325,0.083893
18.135,0.088853
18.1375,0.093782
18.14,0.09864
18.1425,0.10339
18.145,0.108
18.1475,0.11242
18.15,0.11661
18.1525,0.12055
18.155,0.12418
18.1575,0.12748
18.16,0.13042
18.1625,0.13297
18.165,0.13509
18.1675,0.13677
18.17,0.138
18.1725,0.13875
18.175,0.13903
18.1775,0.13883
18.18,0.13814
18.1825,0.13698
18.185,0.13537
18.1875,0.13331
18.19,0.13082
18.1925,0.12794
18.195,0.12469
18.1975,0.1211
18.2,0.11721
18.2025,0.11305
18.205,0.10866
18.2075,0.10408
18.21,0.099348
18.2125,0.094504
18.215,0.089583
18.2175,0.084626
18.22,0.079667
18.2225,0.074738
18.225,0.069871
18.2275,0.065097
18.23,0.060438
18.2325,0.055918
18.235,0.051558
18.2375,0.047373
18.24,0.043377
18.2425,0.03958
18.245,0.035991
18.2475,0.032615
18.25,0.029453
18.2525,0.026505
18.255,0.02377
18.2575,0.021244
18.26,0.01892
18.2625,0.016792
18.265,0.014852
18.2675,0.01309
18.27,0.011498
18.2725,0.010064
18.275,0.0087787
18.2775,0.0076311
18.28,0.0066104
18.2825,0.0057065
18.285,0.0049093
18.2875,0.0042086
18.29,0.0035957
18.2925,0.0030611
18.295,0.0025973
18.2975,0.002196
18.3,0.0018503
18.3025,0.0015536
18.305,0.0012999
18.3075,0.001084
18.31,0.00090074
18.3125,0.00074591
18.315,0.00061554
18.3175,0.00050621
18.32,0.00041486
18.3225,0.0003388
18.325,0.00027575
18.3275,0.00022365
18.33,0.00018076
18.3325,0.00014559
18.335,0.00011686
18.3375,9.3476e-05
18.34,7.4511e-05
18.3425,5.919e-05
18.345,4.6856e-05
18.3475,3.6962e-05
18.35,2.9058e-05
18.3525,2.2765e-05
18.355,1.7773e-05
18.3575,1.3828e-05
18.36,1.0721e-05
18.3625,8.2834e-06
18.365,6.3779e-06
18.3675,4.8938e-06
18.37,3.742e-06
18.3725,2.8515e-06
18.375,2.1653e-06
18.3775,1.6386e-06
18.38,1.2357e-06
18.3825,9.2863e-07
18.385,6.9546e-07
18.3875,5.1904e-07
18.39,3.8603e-07
18.3925,2.8611e-07
18.395,2.1132e-07
18.3975,1.5554e-07
18.4,1.1409e-07
18.4025,8.3396e-08
18.405,6.0748e-08
18.4075,4.4098e-08
18.41,3.19e-08
18.4125,2.2997e-08
18.415,1.6521e-08
18.4175,1.1828e-08
18.42,8.4385e-09
18.4225,5.9996e-09
18.425,0
18.4275,0
18.43,0
18.4325,0
18.435,0
18.4375,0
18.44,0
18.4425,0
18.445,0
18.4475,0
18.45,0
18.4525,0
18.455,0
18.4575,0
18.46,0
18.4625,0
18.465,0
18.4675,0
18.47,0
18.4725,0
18.475,0
18.4775,0
18.48,0
18.4825,0
18.485,0
18.4875,0
18.49,0
18.4925,0
18.495,0
18.4975,0
18.5,0
18.5025,0
18.505,0
18.5075,0
18.51,0
18.5125,0
18.515,0
18.5175,0
18.52,0
18.5225,0
18.525,0
18.5275,0
18.53,0
18.5325,0
18.535,0
18.5375,0
18.54,0
18.5425,0
18.545,0
18.5475,0
18.55,0
18.5525,0
18.555,0
18.5575,0
18.56,0
18.5625,0
18.565,0
18.5675,0
18.57,3.873e-10
18.5725,5.4701e-10
18.575,7.6988e-10
18.5775,1.0798e-09
18.58,1.5092e-09
18.5825,2.1021e-09
18.585,2.9179e-09
18.5875,4.0362e-09
18.59,5.5638e-09
18.5925,7.6429e-09
18.595,1.0463e-08
18.5975,1.4273e-08
18.6,1.9404e-08
18.6025,2.6289e-08
18.605,3.5493e-08
18.6075,4.7752e-08
18.61,6.4025e-08
18.6125,8.5546e-08
18.615,1.139e-07
18.6175,1.5114e-07
18.62,1.9985e-07
18.6225,2.6336e-07
18.625,3.4584e-07
18.6275,4.5257e-07
18.63,5.9019e-07
18.6325,7.6701e-07
18.635,9.9335e-07
18.6375,1.282e-06
18.64,1.6489e-06
18.6425,2.1133e-06
18.645,2.6994e-06
18.6475,3.436e-06
18.65,4.3582e-06
18.6525,5.5092e-06
18.655,6.9398e-06
18.6575,8.7116e-06
18.66,1.0898e-05
18.6625,1.3586e-05
18.665,1.6878e-05
18.6675,2.0897e-05
18.67,2.5781e-05
18.6725,3.1698e-05
18.675,3.8838e-05
18.6775,4.7421e-05
18.68,5.77e-05
18.6825,6.9965e-05
18.685,8.4543e-05
18.6875,0.00010181
18.69,0.00012217
18.6925,0.0001461
18.695,0.00017412
18.6975,0.00020677
18.7,0.00024472
18.7025,0.00028862
18.705,0.00033922
18.7075,0.00039733
18.71,0.00046376
18.7125,0.00053943
18.715,0.00062527
18.7175,0.00072228
18.72,0.00083144
18.7225,0.0009538
18.725,0.0010904
18.7275,0.0012422
18.73,0.0014102
18.7325,0.0015955
18.735,0.0017988
18.7375,0.002021
18.74,0.0022629
18.7425,0.0025249
18.745,0.0028076
18.7475,0.003111
18.75,0.0034353
18.7525,0.0037803
18.755,0.0041456
18.7575,0.0045304
18.76,0.0049337
18.7625,0.0053544
18.765,0.0057909
18.7675,0.0062414
18.77,0.0067035
18.7725,0.007175
18.775,0.0076532
18.7775,0.0081348
18.78,0.0086168
18.7825,0.0090959
18.785,0.0095685
18.7875,0.010031
18.79,0.010479
18.7925,0.010909
18.795,0.011318
18.7975,0.011701
18.8,0.012056
18.8025,0.012378
18.805,0.012665
18.8075,0.012914
18.81,0.013122
18.8125,0.013287
18.815,0.013408
18.8175,0.013483
18.82,0.013512
18.8225,0.013494
18.825,0.013429
18.8275,0.013318
18.83,0.013163
18.8325,0.012964
18.835,0.012724
18.8375,0.012446
18.84,0.012131
18.8425,0.011784
18.845,0.011406
18.8475,0.011003
18.85,0.010577
18.8525,0.010133
18.855,0.0096734
18.8575,0.0092029
18.86,0.0087249
18.8625,0.0082433
18.865,0.0077612
18.8675,0.0072819
18.87,0.0068087
18.8725,0.0063443
18.875,0.005891
18.8775,0.0054512
18.88,0.0050268
18.8825,0.0046194
18.885,0.0042303
18.8875,0.0038606
18.89,0.003511
18.8925,0.0031821
18.895,0.0028739
18.8975,0.0025865
18.9,0.0023201
18.9025,0.0020737
18.905,0.001847
18.9075,0.0016395
18.91,0.0014503
18.9125,0.0012785
18.915,0.0011231
18.9175,0.0009832
18.92,0.00085775
18.9225,0.0007457
18.925,0.00064607
18.9275,0.0005578
18.93,0.00047992
18.9325,0.00041149
18.935,0.0003516
18.9375,0.00029937
18.94,0.00025403
18.9425,0.00021482
18.945,0.00018103
18.9475,0.00015202
18.95,0.00012722
18.9525,0.00010609
18.955,8.8173e-05
18.9575,7.3025e-05
18.96,6.027e-05
18.9625,4.9572e-05
18.965,4.0631e-05
18.9675,3.3188e-05
18.97,2.7014e-05
18.9725,2.1913e-05
18.975,1.7714e-05
18.9775,1.4269e-05
18.98,1.1455e-05
18.9825,9.1638e-06
18.985,7.3056e-06
18.9875,5.8041e-06
18.99,4.5951e-06
18.9925,3.6256e-06
18.995,2.8505e-06
18.9975,2.2335e-06
19,1.744e-06
19.0025,1.357e-06
19.005,1.0523e-06
19.0075,8.1313e-07
19.01,6.2616e-07
19.0125,4.8053e-07
19.015,3.6747e-07
19.0175,2.8006e-07
19.02,2.1269e-07
19.0225,1.6098e-07
19.025,1.2141e-07
19.0275,9.1255e-08
19.03,6.8352e-08
19.0325,5.102e-08
19.035,3.7949e-08
19.0375,2.813e-08
19.04,2.078e-08
19.0425,1.5297e-08
19.045,1.1222e-08
19.0475,8.204e-09
19.05,5.9769e-09
19.0525,4.3392e-09
19.055,3.1394e-09
19.0575,2.2636e-09
19.06,1.6263e-09
19.0625,1.1645e-09
19.065,8.3091e-10
19.0675,5.9083e-10
19.07,0
19.0725,0
19.075,0
19.0775,0
19.08,0
19.0825,0
19.085,0
19.0875,0
19.09,0
19.0925,0
19.095,0
19.0975,0
19.1,0
19.1025,0
19.105,0
19.1075,0
19.11,0
19.1125,0
19.115,0
19.1175,0
19.12,0
19.1225,0
19.125,0
19.1275,0
19.13,0
19.1325,0
19.135,0
19.1375,0
19.14,0
19.1425,0
19.145,0
19.1475,0
19.15,0
19.1525,0
19.155,0
19.1575,0
19.16,0
19.1625,0
19.165,0
19.1675,0
19.17,0
19.1725,0
19.175,0
19.1775,0
19.18,0
19.1825,0
19.185,0
19.1875,0
19.19,0
19.1925,0
19.195,0
19.1975,0
19.2,0
19.2025,0
19.205,0
19.2075,0
19.21,0
19.2125,0
19.215,0
19.2175,0
19.22,0
19.2225,0
19.225,0
19.2275,0
19.23,0
19.2325,0
19.235,0
19.2375,0
19.24,0
19.2425,0
19.245,0
19.2475,0
19.25,0
19.2525,0
19.255,0
19.2575,0
19.26,0
19.2625,0
19.265,0
19.2675,0
19.27,0
19.2725,0
19.275,0
19.2775,0
19.28,0
19.2825,0
19.285,0
19.2875,0
19.29,0
19.2925,0
19.295,0
19.2975,0
19.3,0
19.3025,0
19.305,0
19.3075,0
19.31,0
19.3125,0
19.315,0
19.3175,0
19.32,0
19.3225,0
19.325,0
19.3275,0
19.33,0
19.3325,0
19.335,0
19.3375,0
19.34,0
19.3425,0
19.345,0
19.3475,0
19.35,0
19.3525,0
19.355,0
19.3575,0
19.36,0
19.3625,0
19.365,0
19.3675,0
19.37,0
19.3725,0
19.375,0
19.3775,0
19.38,0
19.3825,0
19.385,0
19.3875,0
19.39,0
19.3925,0
19.395,0
19.3975,0
19.4,0
19.4025,0
19.405,0
19.4075,0
19.41,0
19.4125,0
19.415,0
19.4175,0
19.42,0
19.4225,0
19.425,0
19.4275,0
19.43,0
19.4325,0
19.435,0
19.4375,0
19.44,0
19.4425,0
19.445,0
19.4475,0
19.45,0
19.4525,0
19.455,0
19.4575,0
19.46,0
19.4625,0
19.465,0
19.4675,0
19.47,0
19.4725,0
19.475,0
19.4775,0
19.48,0
19.4825,0
19.485,0
19.4875,0
19.49,0
19.4925,0
19.495,0
19.4975,0
19.5,0
19.5025,0
19.505,0
19.5075,0
19.51,0
19.5125,0
19.515,0
19.5175,0
19.52,0
19.5225,0
19.525,0
19.5275,0
19.53,0
19.5325,0
19.535,0
19.5375,0
19.54,0
19.5425,0
19.545,0
19.5475,0
19.55,0
19.5525,0
19.555,0
19.5575,0
19.56,0
19.5625,0
19.565,0
19.5675,0
19.57,0
19.5725,0
19.575,0
19.5775,0
19.58,0
19.5825,0
19.585,0
19.5875,0
19.59,0
19.5925,0
19.595,0
19.5975,0
19.6,0
19.6025,0
19.605,0
19.6075,0
19.61,0
19.6125,0
19.615,0
19.6175,0
19.62,0
19.6225,0
19.625,0
19.6275,0
19.63,0
19.6325,0
19.635,0
19.6375,0
19.64,0
19.6425,0
19.645,0
19.6475,0
19.65,0
19.6525,0
19.655,0
19.6575,0
19.66,0
19.6625,0
19.665,0
19.6675,0
19.67,0
19.6725,0
19.675,0
19.6775,0
19.68,0
19.6825,0
19.685,0
19.6875,0
19.69,0
19.6925,0
19.695,0
19.6975,0
19.7,0
19.7025,0
19.705,0
19.7075,0
19.71,0
19.7125,0
19.715,0
19.7175,0
19.72,0
19.7225,0
19.725,0
19.7275,0
19.73,0
19.7325,0
19.735,0
19.7375,0
19.74,0
19.7425,0
19.745,0
19.7475,0
19.75,0
19.7525,0
19.755,0
19.7575,0
19.76,0
19.7625,0
19.765,0
19.7675,0
19.77,0
19.7725,0
19.775,0
19.7775,0
19.78,0
19.7825,0
19.785,0
19.7875,0
19.79,0
19.7925,0
19.795,0
19.7975,0
19.8,0
19.8025,0
19.805,0
19.8075,1.6226e-11
19.81,2.2983e-11
19.8125,3.2442e-11
19.815,4.5634e-11
19.8175,6.3969e-11
19.82,8.9359e-11
19.8225,1.244e-10
19.825,1.7258e-10
19.8275,2.3857e-10
19.83,3.2868e-10
19.8325,4.5126e-10
19.835,6.1741e-10
19.8375,8.4181e-10
19.84,1.1438e-09
19.8425,1.5487e-09
19.845,2.0897e-09
19.8475,2.8101e-09
19.85,3.7655e-09
19.8525,5.0285e-09
19.855,6.6917e-09
19.8575,8.8743e-09
19.86,1.1728e-08
19.8625,1.5446e-08
19.865,2.0271e-08
19.8675,2.6513e-08
19.87,3.4557e-08
19.8725,4.4885e-08
19.875,5.8852e-08
19.8775,7.6007e-08
19.88,9.7833e-08
19.8825,1.2551e-07
19.885,1.6048e-07
19.8875,2.0452e-07
19.89,2.5978e-07
19.8925,3.2889e-07
19.895,4.1501e-07
19.8975,5.2201e-07
19.9,6.5447e-07
19.9025,8.1793e-07
19.905,1.019e-06
19.9075,1.2654e-06
19.91,1.5665e-06
19.9125,1.9333e-06
19.915,2.3786e-06
19.9175,2.9175e-06
19.92,3.568e-06
19.9225,4.3504e-06
19.925,5.2891e-06
19.9275,6.4118e-06
19.93,7.7509e-06
19.9325,9.3438e-06
19.935,1.1233e-05
19.9375,1.3469e-05
19.94,1.6107e-05
19.9425,1.9214e-05
19.945,2.2863e-05
19.9475,2.7139e-05
19.95,3.2138e-05
19.9525,3.7974e-05
19.955,4.4771e-05
19.9575,5.2673e-05
19.96,6.1841e-05
19.9625,7.2463e-05
19.965,8.4747e-05
19.9675,9.8934e-05
19.97,0.00011529
19.9725,0.00013413
19.975,0.00015578
19.9775,0.00018067
19.98,0.00020919
19.9825,0.00024187
19.985,0.00027926
19.9875,0.00032198
19.99,0.00037071
19.9925,0.00042625
19.995,0.00048945
19.9975,0.00056127
20,0.00064272
20.0025,0.00073499
20.005,0.00083933
20.0075,0.0009571
20.01,0.0010898
20.0125,0.0012389
20.015,0.0014062
20.0175,0.0015935
20.02,0.0018025
20.0225,0.0020352
20.025,0.0022939
20.0275,0.0025803
20.03,0.0028968
20.0325,0.0032451
20.035,0.0036276
20.0375,0.0040461
20.04,0.0045024
20.0425,0.0049983
20.045,0.0055351
20.0475,0.0061143
20.05,0.0067368
20.0525,0.007403
20.055,0.0081133
20.0575,0.0088671
20.06,0.0096639
20.0625,0.010502
20.065,0.01138
20.0675,0.012296
20.07,0.013245
20.0725,0.014224
20.075,0.01523
20.0775,0.016255
20.08,0.017297
20.0825,0.018347
20.085,0.019399
20.0875,0.020447
20.09,0.021481
20.0925,0.022495
20.095,0.023479
20.0975,0.024427
20.1,0.02533
20.1025,0.02618
20.105,0.026967
20.1075,0.027688
20.11,0.028331
20.1125,0.028893
20.115,0.029366
20.1175,0.029748
20.12,0.030032
20.1225,0.030216
20.125,0.030299
20.1275,0.030278
20.13,0.030155
20.1325,0.029931
20.135,0.029606
20.1375,0.029186
20.14,0.028672
20.1425,0.028071
20.145,0.027388
20.1475,0.026631
20.15,0.025806
20.1525,0.024921
20.155,0.023982
20.1575,0.023
20.16,0.021983
20.1625,0.020937
20.165,0.019874
20.1675,0.018799
20.17,0.017721
20.1725,0.016647
20.175,0.015584
20.1775,0.01454
20.18,0.013518
20.1825,0.012524
20.185,0.011564
20.1875,0.01064
20.19,0.0097566
20.1925,0.0089154
20.195,0.0081186
20.1975,0.0073675
20.2,0.0066627
20.2025,0.0060046
20.205,0.0053927
20.2075,0.0048264
20.21,0.0043048
20.2125,0.0038262
20.215,0.0033891
20.2175,0.0029916
20.22,0.0026314
20.2225,0.0023067
20.225,0.002015
20.2275,0.0017542
20.23,0.0015218
20.2325,0.0013157
20.235,0.0011335
20.2375,0.00097318
20.24,0.00083264
20.2425,0.00070993
20.245,0.00060323
20.2475,0.00051079
20.25,0.00043101
20.2525,0.00036245
20.255,0.00030373
20.2575,0.00025366
20.26,0.0002111
20.2625,0.0001751
20.265,0.00014473
20.2675,0.00011924
20.27,9.7913e-05
20.2725,8.0149e-05
20.275,6.5418e-05
20.2775,5.3258e-05
20.28,4.3273e-05
20.2825,3.5122e-05
20.285,2.8524e-05
20.2875,2.3236e-05
20.29,1.906e-05
20.2925,1.5836e-05
20.295,1.3441e-05
20.2975,1.178e-05
20.3,1.079e-05
20.3025,1.0438e-05
20.305,1.0719e-05
20.3075,1.1657e-05
20.31,1.3307e-05
20.3125,1.5759e-05
20.315,1.9138e-05
20.3175,2.3608e-05
20.32,2.9386e-05
20.3225,3.6737e-05
20.325,4.5987e-05
20.3275,5.754e-05
20.33,7.1874e-05
20.3325,8.9568e-05
20.335,0.0001113
20.3375,0.00013789
20.34,0.00017027
20.3425,0.00020958
20.345,0.00025708
20.3475,0.00031427
20.35,0.00038287
20.3525,0.00046484
20.355,0.0005624
20.3575,0.0006781
20.36,0.00081478
20.3625,0.00097562
20.365,0.0011642
20.3675,0.0013843
20.37,0.0016405
20.3725,0.0019373
20.375,0.0022799
20.3775,0.0026737
20.38,0.0031248
20.3825,0.0036394
20.385,0.0042241
20.3875,0.0048856
20.39,0.0056312
20.3925,0.0064683
20.395,0.007404
20.3975,0.0084456
20.4,0.0096006
20.4025,0.010876
20.405,0.012278
20.4075,0.013812
20.41,0.015485
20.4125,0.0173
20.415,0.019261
20.4175,0.02137
20.42,0.023629
20.4225,0.026035
20.425,0.028588
20.4275,0.031281
20.43,0.034111
20.4325,0.037066
20.435,0.040141
20.4375,0.043319
20.44,0.046586
20.4425,0.049927
20.445,0.053322
20.4475,0.056751
20.45,0.060192
20.4525,0.063622
20.455,0.067012
20.4575,0.07034
20.46,0.073577
20.4625,0.076697
20.465,0.079673
20.4675,0.082478
20.47,0.085087
20.4725,0.087474
20.475,0.089616
20.4775,0.091495
20.48,0.093089
20.4825,0.094384
20.485,0.095365
20.4875,0.096021
20.49,0.09635
20.4925,0.096345
20.495,0.096006
20.4975,0.095338
20.5,0.094347
20.5025,0.093042
20.505,0.091439
20.5075,0.089552
20.51,0.087401
20.5125,0.085006
20.515,0.082391
20.5175,0.079579
20.52,0.076599
20.5225,0.073475
20.525,0.070234
20.5275,0.066903
20.53,0.063511
20.5325,0.060082
20.535,0.05664
20.5375,0.053213
20.54,0.049818
20.5425,0.046479
20.545,0.043215
20.5475,0.04004
20.55,0.03697
20.5525,0.034017
20.555,0.031192
20.5575,0.028504
20.56,0.025956
20.5625,0.023554
20.565,0.0213
20.5675,0.019197
20.57,0.017241
20.5725,0.01543
20.575,0.013762
20.5775,0.012233
20.58,0.010836
20.5825,0.0095653
20.585,0.0084153
20.5875,0.0073786
20.59,0.0064481
20.5925,0.0056166
20.595,0.0048769
20.5975,0.004222
20.6,0.0036447
20.6025,0.0031387
20.605,0.0026975
20.6075,0.0023152
20.61,0.0019866
20.6125,0.0017066
20.615,0.0014708
20.6175,0.0012752
20.62,0.0011164
20.6225,0.00099164
20.625,0.00089862
20.6275,0.00083569
20.63,0.00080169
20.6325,0.00079615
20.635,0.00081914
20.6375,0.00087132
20.64,0.00095402
20.6425,0.0010691
20.645,0.0012192
20.6475,0.0014075
20.65,0.0016378
20.6525,0.0019147
20.655,0.0022433
20.6575,0.0026294
20.66,0.0030795
20.6625,0.0036008
20.665,0.004201
20.6675,0.0048882
20.67,0.0056715
20.6725,0.0065601
20.675,0.0075635
20.6775,0.0086917
20.68,0.0099547
20.6825,0.011363
20.685,0.012926
20.6875,0.014654
20.69,0.016556
20.6925,0.01864
20.695,0.020912
20.6975,0.023383
20.7,0.026055
20.7025,0.028932
20.705,0.032015
20.7075,0.035304
20.71,0.038797
20.7125,0.042488
20.715,0.046369
20.7175,0.050428
20.72,0.054654
20.7225,0.05903
20.725,0.063534
20.7275,0.068146
20.73,0.072841
20.7325,0.077589
20.735,0.082359
20.7375,0.087123
20.74,0.09184
20.7425,0.096481
20.745,0.101
20.7475,0.10537
20.75,0.10955
20.7525,0.1135
20.755,0.11719
20.7575,0.12057
20.76,0.12363
20.7625,0.12632
20.765,0.12863
20.7675,0.13052
20.77,0.13199
20.7725,0.13301
20.775,0.13357
20.7775,0.13367
20.78,0.13331
20.7825,0.13249
20.785,0.13122
20.7875,0.12951
20.79,0.12739
20.7925,0.12486
20.795,0.12196
20.7975,0.11872
20.8,0.11516
20.8025,0.11132
20.805,0.10724
20.8075,0.10295
20.81,0.098487
20.8125,0.093894
20.815,0.089205
20.8175,0.084458
20.82,0.079687
20.8225,0.074924
20.825,0.070203
20.8275,0.065552
20.83,0.060997
20.8325,0.056562
20.835,0.052268
20.8375,0.048134
20.84,0.044172
20.8425,0.040396
20.845,0.036816
20.8475,0.033437
20.85,0.030263
20.8525,0.027294
20.855,0.024533
20.8575,0.021974
20.86,0.019614
20.8625,0.017448
20.865,0.015467
20.8675,0.013663
20.87,0.012028
20.8725,0.010552
20.875,0.0092255
20.8775,0.0080379
20.88,0.0069792
20.8825,0.0060392
20.885,0.0052083
20.8875,0.0044765
20.89,0.0038351
20.8925,0.003275
20.895,0.0027883
20.8975,0.0023674
20.9,0.002005
20.9025,0.0016948
20.905,0.001431
20.9075,0.0012084
20.91,0.0010224
20.9125,0.00086881
20.915,0.00074438
20.9175,0.00064616
20.92,0.0005719
20.9225,0.00051985
20.925,0.00048879
20.9275,0.00047816
20.93,0.00048786
20.9325,0.00051841
20.935,0.0005709
20.9375,0.00064705
20.94,0.00074919
20.9425,0.00088035
20.945,0.0010442
20.9475,0.0012453
20.95,0.0014889
20.9525,0.001781
20.955,0.0021288
20.9575,0.00254
20.96,0.0030236
20.9625,0.0035896
20.965,0.0042488
20.9675,0.0050132
20.97,0.005896
20.9725,0.006911
20.975,0.0080736
20.9775,0.0093998
20.98,0.010906
20.9825,0.012611
20.985,0.014531
20.9875,0.016686
20.99,0.019094
20.9925,0.021776
20.995,0.024748
20.9975,0.028028
21,0.031633
21.0025,0.035577
21.005,0.039875
21.0075,0.044538
21.01,0.049574
21.0125,0.054989
21.015,0.060784
21.0175,0.066957
21.02,0.073503
21.0225,0.080409
21.025,0.08766
21.0275,0.095232
21.03,0.1031
21.0325,0.11124
21.035,0.1196
21.0375,0.12814
21.04,0.13682
21.0425,0.14558
21.045,0.15437
21.0475,0.16313
21.05,0.17177
21.0525,0.18025
21.055,0.1885
21.0575,0.19645
21.06,0.20402
21.0625,0.21115
21.065,0.21778
21.0675,0.22382
21.07,0.22925
21.0725,0.234
21.075,0.23801
21.0775,0.24127
21.08,0.24371
21.0825,0.24533
21.085,0.24611
21.0875,0.24603
21.09,0.2451
21.0925,0.24332
21.095,0.24074
21.0975,0.23735
21.1,0.2332
21.1025,0.22833
21.105,0.22279
21.1075,0.21663
21.11,0.20992
21.1125,0.2027
21.115,0.19505
21.1175,0.18705
21.12,0.17876
21.1225,0.17024
21.125,0.16156
21.1275,0.1528
21.13,0.14401
21.1325,0.13526
21.135,0.1266
21.1375,0.11809
21.14,0.10976
21.1425,0.10167
21.145,0.093856
21.1475,0.08634
21.15,0.079148
21.1525,0.072307
21.155,0.065827
21.1575,0.059721
21.16,0.053994
21.1625,0.048649
21.165,0.04368
21.1675,0.039084
21.17,0.03485
21.1725,0.030968
21.175,0.027425
21.1775,0.024203
21.18,0.021288
21.1825,0.018659
21.185,0.0163
21.1875,0.014192
21.19,0.012316
21.1925,0.010654
21.195,0.0091876
21.1975,0.0079
21.2,0.0067743
21.2025,0.0057951
21.205,0.0049475
21.2075,0.0042181
21.21,0.0035941
21.2125,0.0030643
21.215,0.0026178
21.2175,0.0022455
21.22,0.001939
21.2225,0.0016909
21.225,0.0014946
21.2275,0.0013443
21.23,0.0012353
21.2325,0.0011633
21.235,0.0011248
21.2375,0.001117
21.24,0.0011373
21.2425,0.0011839
21.245,0.0012552
21.2475,0.00135
21.25,0.0014672
21.2525,0.0016062
21.255,0.0017664
21.2575,0.0019474
21.26,0.0021485
21.2625,0.0023697
21.265,0.0026105
21.2675,0.0028702
21.27,0.0031485
21.2725,0.0034444
21.275,0.0037574
21.2775,0.0040861
21.28,0.0044295
21.2825,0.0047863
21.285,0.0051546
21.2875,0.0055323
21.29,0.0059179
21.2925,0.0063086
21.295,0.0067023
21.2975,0.0070958
21.3,0.0074868
21.3025,0.0078719
21.305,0.0082484
21.3075,0.0086129
21.31,0.0089625
21.3125,0.0092941
21.315,0.0096046
21.3175,0.0098914
21.32,0.010151
21.3225,0.010382
21.325,0.010581
21.3275,0.010747
21.33,0.010877
21.3325,0.010971
21.335,0.011028
21.3375,0.011046
21.34,0.011027
21.3425,0.010969
21.345,0.010874
21.3475,0.010742
21.35,0.010575
21.3525,0.010375
21.355,0.010144
21.3575,0.0098826
21.36,0.0095953
21.3625,0.009284
21.365,0.0089518
21.3675,0.0086016
21.37,0.0082364
21.3725,0.0078596
21.375,0.0074738
21.3775,0.0070827
21.38,0.0066886
21.3825,0.0062946
21.385,0.0059034
21.3875,0.0055174
21.39,0.0051387
21.3925,0.0047695
21.395,0.0044115
21.3975,0.0040662
21.4,0.003735
21.4025,0.0034188
21.405,0.0031187
21.4075,0.002835
21.41,0.0025682
21.4125,0.0023185
21.415,0.0020858
21.4175,0.0018701
21.42,0.0016707
21.4225,0.0014875
21.425,0.0013198
21.4275,0.0011669
21.43,0.0010282
21.4325,0.00090287
21.435,0.00079003
21.4375,0.00068892
21.44,0.00059867
21.4425,0.00051845
21.445,0.00044742
21.4475,0.00038478
21.45,0.00032977
21.4525,0.00028164
21.455,0.00023971
21.4575,0.00020332
21.46,0.00017184
21.4625,0.00014475
21.465,0.0001215
21.4675,0.00010164
21.47,8.4724e-05
21.4725,7.0382e-05
21.475,5.8264e-05
21.4775,4.8067e-05
21.48,3.9517e-05
21.4825,3.2375e-05
21.485,2.6432e-05
21.4875,2.1506e-05
21.49,1.7437e-05
21.4925,1.4089e-05
21.495,1.1345e-05
21.4975,9.1031e-06
21.5,7.2791e-06
21.5025,5.8005e-06
21.505,4.6063e-06
21.5075,3.6453e-06
21.51,2.8748e-06
21.5125,2.2594e-06
21.515,1.7695e-06
21.5175,1.381e-06
21.52,1.0741e-06
21.5225,8.3253e-07
21.525,6.4305e-07
21.5275,4.9497e-07
